"topic","term","beta"
10,"relationship",1.47761862063153e-07
11,"relationship",5.98947659843346e-07
12,"relationship",3.24874764879425e-07
13,"relationship",3.61951296471395e-07
14,"relationship",9.65698189136134e-07
15,"relationship",1.73248526454605e-08
16,"relationship",2.39363832504013e-05
17,"relationship",7.27694595826471e-07
18,"relationship",3.17492329110964e-07
19,"relationship",2.3427876969787e-07
20,"relationship",4.97211297124691e-07
21,"relationship",0.00121255234765971
22,"relationship",4.02462215646845e-08
23,"relationship",2.64593822891749e-06
24,"relationship",9.25825800078643e-08
25,"relationship",6.92360013579022e-09
26,"relationship",1.55123841555668e-08
27,"relationship",0.00245680913988001
28,"relationship",7.46835875603519e-07
29,"relationship",9.4457721630289e-07
30,"relationship",4.72608049260347e-06
1,"release",1.4887725313583e-07
2,"release",1.76469988605534e-07
3,"release",5.40994200691637e-08
4,"release",1.15521462435775e-08
5,"release",5.02043389584577e-09
6,"release",8.93149723596783e-09
7,"release",2.43650086984546e-08
8,"release",2.6193553606368e-08
9,"release",2.0365296704914e-05
10,"release",4.157103018746e-08
11,"release",2.52984456092079e-08
12,"release",1.0784035070654e-09
13,"release",5.34711112170596e-08
14,"release",8.24397723054738e-08
15,"release",4.44367265021228e-08
16,"release",9.6259049641645e-08
17,"release",1.74235585824144e-08
18,"release",7.68993617890283e-08
19,"release",7.09368513697816e-08
20,"release",2.48513564247144e-08
21,"release",5.54975072641345e-09
22,"release",0.0154781319274084
23,"release",1.03441061477798e-07
24,"release",5.23841976733528e-09
25,"release",2.16550774766497e-09
26,"release",3.042929005259e-08
27,"release",1.23516997240822e-09
28,"release",1.41133464350914e-08
29,"release",5.11743221909507e-08
30,"release",1.13159216619225e-07
1,"remember",2.32175352757833e-09
2,"remember",3.53196332152683e-07
3,"remember",6.63865653543312e-07
4,"remember",5.38855969569143e-07
5,"remember",7.23149972732001e-08
6,"remember",5.71976844418688e-07
7,"remember",1.891887817303e-08
8,"remember",2.32342023338246e-06
9,"remember",3.98280737509592e-07
10,"remember",2.47420048255885e-06
11,"remember",5.05341103069362e-06
12,"remember",6.92103291221552e-07
13,"remember",4.17090267752567e-06
14,"remember",5.79293413815627e-07
15,"remember",1.99052900180119e-07
16,"remember",2.8399554047441e-08
17,"remember",8.21161741698181e-07
18,"remember",2.6765299378299e-07
19,"remember",9.65395524547348e-07
20,"remember",0.00432466763641073
21,"remember",5.02447383681018e-07
22,"remember",1.33099576311771e-07
23,"remember",1.1363766352117e-05
24,"remember",5.73398152225798e-06
25,"remember",5.4590043013376e-07
26,"remember",1.62236417781354e-07
27,"remember",1.49938062092982e-07
28,"remember",3.78641511032843e-07
29,"remember",1.23432227429443e-05
30,"remember",9.05081114384368e-06
1,"repeal",8.28845375926807e-07
2,"repeal",2.88683742109617e-07
3,"repeal",1.54301266006989e-06
4,"repeal",2.84506994996312e-07
5,"repeal",4.41449626185899e-07
6,"repeal",4.2679321640089e-07
7,"repeal",5.40760153589579e-08
8,"repeal",5.48204607731985e-07
9,"repeal",4.51841053007098e-07
10,"repeal",4.18889145097886e-07
11,"repeal",5.68268268418452e-07
12,"repeal",0.023022312258526
13,"repeal",1.27804364356221e-08
14,"repeal",3.31646683613235e-05
15,"repeal",5.26872934157701e-06
16,"repeal",2.98490929022952e-08
17,"repeal",1.2976260944329e-07
18,"repeal",1.76804796273062e-06
19,"repeal",5.38466715291033e-07
20,"repeal",1.32116698109856e-06
21,"repeal",1.36476215668949e-06
22,"repeal",4.00350482958229e-07
23,"repeal",3.90316886315636e-07
24,"repeal",1.09903501129799e-06
25,"repeal",8.77440723865348e-09
26,"repeal",5.18807042451699e-08
27,"repeal",2.20303565997311e-07
28,"repeal",2.60790159292907e-07
29,"repeal",2.47132121970672e-05
30,"repeal",9.59362392311768e-06
1,"replace",9.86994426407651e-10
2,"replace",2.95025293974632e-08
3,"replace",2.50048134063402e-07
4,"replace",5.01023964695808e-08
5,"replace",3.45651206186644e-09
6,"replace",1.39969548608625e-08
7,"replace",2.74294689362311e-09
8,"replace",3.74532082964494e-09
9,"replace",7.59529144678856e-08
10,"replace",8.48180376280018e-09
11,"replace",3.77045920101123e-09
12,"replace",0.0112207958752883
13,"replace",5.23175356799993e-10
14,"replace",1.11543876761468e-06
15,"replace",4.78711084305502e-08
16,"replace",7.15965705608356e-09
17,"replace",1.9132848770334e-08
18,"replace",1.70315164407971e-07
19,"replace",1.01208218325445e-08
20,"replace",2.14696711645619e-08
21,"replace",1.04793354096898e-08
22,"replace",4.3933513146677e-09
23,"replace",7.43255632251172e-11
24,"replace",1.91376946655458e-08
25,"replace",3.37994519052128e-10
26,"replace",4.91436496052309e-09
27,"replace",1.63258068626106e-08
28,"replace",2.79653861202258e-10
29,"replace",2.77791687188251e-08
30,"replace",6.50395763430911e-07
1,"report",0.000265817121754401
2,"report",0.000121578088482773
3,"report",0.000378505107138669
4,"report",0.00140248248466593
5,"report",0.00175303119684017
6,"report",0.00300147707024982
7,"report",0.00100196910738818
8,"report",0.013948822819686
9,"report",0.000580858091410551
10,"report",0.00036448225884526
11,"report",0.00498854755086339
12,"report",0.00045692173480899
13,"report",0.000390696727866557
14,"report",0.00105870099910127
15,"report",0.000100255643668568
16,"report",0.00143833205542274
17,"report",0.000279749328172451
18,"report",0.000156366542875447
19,"report",0.000483145093788402
20,"report",0.000769917534394005
21,"report",0.000624245872581466
22,"report",0.000446509448834
23,"report",0.00114734501815184
24,"report",0.000596589428710645
25,"report",1.34284993590999e-05
26,"report",4.39944511483134e-05
27,"report",2.05783688046e-05
28,"report",3.45097951089293e-05
29,"report",0.00277126492817221
30,"report",0.000262722884073691
1,"reporter",3.21483008713464e-07
2,"reporter",2.89327110512355e-06
3,"reporter",1.61508150420868e-06
4,"reporter",7.41914802411708e-06
5,"reporter",1.49066388040599e-06
6,"reporter",1.26788851461721e-07
7,"reporter",5.1708577578172e-07
8,"reporter",2.41182259504523e-06
9,"reporter",5.12684570400737e-09
10,"reporter",5.86111492410492e-06
11,"reporter",5.77924411226356e-05
12,"reporter",5.33966699263864e-07
13,"reporter",3.70074857335915e-07
14,"reporter",5.3252374367881e-06
15,"reporter",8.86798165213396e-07
16,"reporter",2.15872472078528e-06
17,"reporter",3.06360302353953e-08
18,"reporter",2.68140396033044e-06
19,"reporter",2.43175499609158e-06
20,"reporter",3.70290528114013e-07
21,"reporter",3.5244744657201e-07
22,"reporter",8.87613855278121e-07
23,"reporter",2.16930600348996e-06
24,"reporter",6.18669947360854e-07
25,"reporter",8.57223511389564e-09
26,"reporter",9.99356875940385e-08
27,"reporter",4.98983753199669e-07
28,"reporter",8.41587653510136e-07
29,"reporter",9.21094174043298e-07
30,"reporter",0.00429288264614595
1,"republican",0.0697294599427635
2,"republican",0.0325938419104601
3,"republican",0.0295854274280105
4,"republican",0.0196391133241173
5,"republican",0.000865395504490961
6,"republican",0.00351845856964301
7,"republican",0.00330735118224917
8,"republican",0.0559795864844817
9,"republican",0.0198884489342557
10,"republican",0.00881182134224495
11,"republican",0.00163746181818475
12,"republican",0.301058858130607
13,"republican",0.0436459377888863
14,"republican",0.0160007277327504
15,"republican",0.0330461956458194
16,"republican",0.00531051987060282
17,"republican",0.000778081024432595
18,"republican",0.00604760768045327
19,"republican",0.00231876364462027
20,"republican",0.0138491025273406
21,"republican",0.00602745561041867
22,"republican",0.000485480520226114
23,"republican",0.000341845927754612
24,"republican",0.00550441284353738
25,"republican",3.81513719922239e-06
26,"republican",0.000498080552255486
27,"republican",0.0043684914627838
28,"republican",0.00277553077413331
29,"republican",0.184357188064446
30,"republican",0.0846903327555464
1,"resolution",3.00616591458215e-09
2,"resolution",4.40645105713033e-08
3,"resolution",5.46692022199737e-08
4,"resolution",9.03171654875063e-08
5,"resolution",5.80787832900432e-08
6,"resolution",2.98536296657425e-08
7,"resolution",2.56275964128003e-05
8,"resolution",8.18686013855881e-09
9,"resolution",7.92021637648983e-08
10,"resolution",1.7678826276575e-07
11,"resolution",1.08240438530844e-08
12,"resolution",3.66170562060345e-09
13,"resolution",2.00700165180147e-06
14,"resolution",2.7067513305e-07
15,"resolution",4.11695267259346e-07
16,"resolution",1.7457234455855e-08
17,"resolution",5.24309648780423e-08
18,"resolution",9.19785261710297e-10
19,"resolution",2.3899903820908e-08
20,"resolution",4.03797107746567e-09
21,"resolution",5.54275360601057e-08
22,"resolution",3.30386110013774e-07
23,"resolution",1.74849289781272e-07
24,"resolution",0.00598893192923149
25,"resolution",6.62045445703634e-10
26,"resolution",2.03661090883196e-08
27,"resolution",6.50392990802436e-08
28,"resolution",1.99097699155775e-09
29,"resolution",2.97123494727654e-10
30,"resolution",1.12819346331445e-07
1,"respond",3.41417454602837e-06
2,"respond",0.00374236474706327
3,"respond",6.04979844377261e-07
4,"respond",1.93866341354435e-05
5,"respond",1.97835089875157e-06
6,"respond",5.46317046195931e-06
7,"respond",5.69853179610342e-06
8,"respond",8.2259454279168e-07
9,"respond",4.25540262920717e-06
10,"respond",2.37176212017019e-05
11,"respond",1.67056303958745e-06
12,"respond",1.84924644388561e-06
13,"respond",5.82185594024655e-07
14,"respond",2.29503180600616e-06
15,"respond",3.68044238394037e-05
16,"respond",9.13722674853347e-06
17,"respond",1.28417763284527e-06
18,"respond",0.000439704176922319
19,"respond",1.65876850809748e-05
20,"respond",3.40569119776699e-06
21,"respond",6.58536117582119e-07
22,"respond",3.24171791514828e-06
23,"respond",4.11903052728467e-06
24,"respond",2.08850131543403e-07
25,"respond",1.30096619222858e-07
26,"respond",4.34772895791615e-07
27,"respond",4.04587373787137e-06
28,"respond",3.83181023400722e-05
29,"respond",3.67816485947319e-06
30,"respond",1.95424453374797e-05
1,"retail",3.26594959178332e-15
2,"retail",1.10435942858747e-12
3,"retail",4.27659262598499e-13
4,"retail",1.04573768882648e-12
5,"retail",1.42262961619973e-12
6,"retail",3.86328081541436e-12
7,"retail",0.00469309215263199
8,"retail",3.17143908757121e-13
9,"retail",3.69619054035347e-13
10,"retail",2.2674351146171e-13
11,"retail",1.57204587413584e-12
12,"retail",9.60356301595189e-13
13,"retail",3.4200401233186e-14
14,"retail",5.43908733658471e-13
15,"retail",1.7336774355807e-13
16,"retail",2.02923723034312e-14
17,"retail",2.37571523300188e-14
18,"retail",8.46222392947405e-14
19,"retail",2.71971356743029e-13
20,"retail",1.27800873286893e-14
21,"retail",1.31699695014068e-13
22,"retail",1.29104643915845e-13
23,"retail",2.21080891910869e-13
24,"retail",1.47103525072439e-12
25,"retail",6.94576201870623e-15
26,"retail",3.15322933885335e-15
27,"retail",1.57204399708571e-13
28,"retail",2.88129076394134e-12
29,"retail",8.97407276092148e-15
30,"retail",2.16749580244601e-12
1,"return",1.84954628861625e-09
2,"return",4.36665244662943e-11
3,"return",1.88780565987261e-10
4,"return",1.01056039225669e-09
5,"return",2.94031802362462e-10
6,"return",9.7304345227197e-11
7,"return",5.88094088628766e-11
8,"return",1.97808166592892e-11
9,"return",0.00911618052074078
10,"return",3.91104590949763e-11
11,"return",1.25804040205741e-10
12,"return",4.21055732259178e-11
13,"return",1.73535953487623e-12
14,"return",3.91208586092165e-11
15,"return",7.54675593423256e-11
16,"return",1.24436595222497e-10
17,"return",1.27295492845211e-10
18,"return",1.07822204716873e-10
19,"return",4.75180759322602e-12
20,"return",5.87241504327472e-10
21,"return",5.81677738938063e-11
22,"return",2.9474307600542e-11
23,"return",2.72875543475669e-09
24,"return",5.05013068100773e-12
25,"return",4.88714909159376e-13
26,"return",1.99381345225023e-10
27,"return",1.95313964409893e-11
28,"return",9.58435352728778e-11
29,"return",1.73644451681522e-10
30,"return",6.3009906067378e-10
1,"rex",4.40475177523367e-10
2,"rex",1.92842460307715e-09
3,"rex",1.10172753323379e-08
4,"rex",2.96713184631138e-08
5,"rex",5.4871100589441e-09
6,"rex",1.73883677727471e-08
7,"rex",5.88515467766705e-10
8,"rex",3.9711351371743e-08
9,"rex",5.84754419855712e-08
10,"rex",8.79496326411916e-09
11,"rex",1.55367339378166e-09
12,"rex",3.43551053412475e-09
13,"rex",1.35173020396909e-08
14,"rex",1.66384607269776e-08
15,"rex",6.541879413871e-09
16,"rex",2.41899679657236e-08
17,"rex",7.05298085475977e-10
18,"rex",4.69466693990223e-09
19,"rex",3.37108303519118e-09
20,"rex",1.81708879478413e-08
21,"rex",0.00505643516721378
22,"rex",3.16138708262188e-09
23,"rex",1.46513626493379e-08
24,"rex",7.41024806809025e-09
25,"rex",1.68000812728454e-10
26,"rex",4.62180930065888e-10
27,"rex",4.09715928244853e-06
28,"rex",5.35609057232969e-08
29,"rex",7.83392057320476e-09
30,"rex",4.23363318904906e-08
1,"rhetoric",8.05429903516611e-13
2,"rhetoric",7.49226828661881e-12
3,"rhetoric",2.49196837402794e-12
4,"rhetoric",1.10517661922781e-11
5,"rhetoric",2.31259539929584e-12
6,"rhetoric",4.73057018028602e-12
7,"rhetoric",1.91506080056158e-12
8,"rhetoric",6.26351312499035e-12
9,"rhetoric",0.00405124200278651
10,"rhetoric",7.20239610472165e-12
11,"rhetoric",4.15877045397297e-12
12,"rhetoric",2.38209508954242e-13
13,"rhetoric",5.07921989904552e-12
14,"rhetoric",1.16756260447574e-11
15,"rhetoric",8.03884479715015e-12
16,"rhetoric",6.19608887931371e-13
17,"rhetoric",9.30282733474051e-13
18,"rhetoric",5.88141404571101e-13
19,"rhetoric",5.36521110739127e-14
20,"rhetoric",2.70860453627026e-12
21,"rhetoric",6.66601373437809e-12
22,"rhetoric",5.6977936166231e-12
23,"rhetoric",1.05552138867077e-12
24,"rhetoric",3.93744356573578e-07
25,"rhetoric",3.86666894043445e-13
26,"rhetoric",1.76496190724107e-13
27,"rhetoric",7.00603140818119e-12
28,"rhetoric",3.85377733763502e-12
29,"rhetoric",1.992848444146e-13
30,"rhetoric",2.32078191252465e-11
1,"rich",6.34749449439056e-06
2,"rich",8.56531158334184e-05
3,"rich",6.75031555864618e-05
4,"rich",9.60609297234529e-06
5,"rich",2.52451375208803e-05
6,"rich",1.57488976930967e-05
7,"rich",8.19865773419823e-06
8,"rich",9.49779752020603e-06
9,"rich",1.36743209021e-05
10,"rich",0.00380312123084312
11,"rich",8.24402519645024e-06
12,"rich",8.08538026886694e-05
13,"rich",1.37196622160759e-05
14,"rich",7.15216749853738e-06
15,"rich",7.00660958724552e-06
16,"rich",5.9528664494403e-05
17,"rich",1.30838907965222e-05
18,"rich",1.13587309163069e-05
19,"rich",7.38931961839607e-06
20,"rich",6.13687868364734e-05
21,"rich",2.15525663194521e-05
22,"rich",1.45993111355988e-05
23,"rich",8.66511817645532e-05
24,"rich",1.13548185166332e-05
25,"rich",4.91192760693359e-07
26,"rich",2.33889233452283e-06
27,"rich",1.79006038404081e-06
28,"rich",0.000484201743641892
29,"rich",2.67241011596188e-06
30,"rich",0.000120054283939162
1,"rick",0.000935242587795015
2,"rick",0.000233980902760732
3,"rick",0.000495362418688627
4,"rick",0.000504135671028485
5,"rick",7.34537881406455e-05
6,"rick",4.50055756702571e-05
7,"rick",2.34599711975448e-05
8,"rick",1.41236859548381e-05
9,"rick",1.26976167411828e-05
10,"rick",0.00111579538972936
11,"rick",7.49169661034924e-05
12,"rick",2.94798174898358e-05
13,"rick",9.32825692925829e-05
14,"rick",0.000686912016377613
15,"rick",0.000353141444290287
16,"rick",0.00205470717474074
17,"rick",0.000227473199156797
18,"rick",0.000506286180135926
19,"rick",0.000458685465546208
20,"rick",1.34579908268772e-06
21,"rick",0.000191804083166347
22,"rick",5.50570449250638e-05
23,"rick",0.000519754068117423
24,"rick",3.89390499970492e-05
25,"rick",2.09249449440074e-05
26,"rick",6.68969040620198e-06
27,"rick",0.000129328206448133
28,"rick",2.03039889623884e-05
29,"rick",4.94333738026872e-05
30,"rick",0.00142432349756964
1,"rico",5.86349057807558e-15
2,"rico",2.49289536641119e-14
3,"rico",1.11016681794388e-14
4,"rico",7.67745937988756e-15
5,"rico",1.27746261391964e-15
6,"rico",4.58915696050918e-15
7,"rico",4.30095060839382e-14
8,"rico",7.40793230208436e-16
9,"rico",4.65432631859636e-13
10,"rico",2.71349864137434e-14
11,"rico",1.7015604326274e-14
12,"rico",3.72900352522054e-16
13,"rico",4.46720056520987e-15
14,"rico",1.50619325403922e-14
15,"rico",7.88752615389262e-15
16,"rico",2.17617114641522e-14
17,"rico",5.04827324755443e-15
18,"rico",1.04030969647495e-15
19,"rico",5.21681931206782e-14
20,"rico",2.14645982662847e-15
21,"rico",4.25049190875243e-15
22,"rico",2.40369093932229e-15
23,"rico",1.58790606158563e-15
24,"rico",1.6021958978758e-15
25,"rico",2.56359039826683e-15
26,"rico",0.00575262591335744
27,"rico",8.33963461045052e-15
28,"rico",1.07962692621652e-15
29,"rico",1.98360685218429e-14
30,"rico",3.85107202664142e-15
1,"rid",7.94837498599048e-10
2,"rid",1.09897136839159e-09
3,"rid",3.33218402720864e-09
4,"rid",1.79292891206374e-09
5,"rid",1.0989922647871e-08
6,"rid",7.39680295546564e-09
7,"rid",1.40033810342555e-09
8,"rid",9.66163678119714e-10
9,"rid",1.07221974956612e-09
10,"rid",5.20013225570988e-10
11,"rid",2.20452214269411e-09
12,"rid",1.34726821755208e-09
13,"rid",1.22211613960532e-09
14,"rid",1.71446092877974e-09
15,"rid",4.19077915745716e-09
16,"rid",4.27313969042541e-08
17,"rid",3.29675274363898e-09
18,"rid",2.26588972205941e-09
19,"rid",1.08660613733642e-08
20,"rid",5.29773247242507e-09
21,"rid",8.04696859152668e-09
22,"rid",1.64031218568767e-09
23,"rid",4.54711670286323e-09
24,"rid",4.23604609673635e-09
25,"rid",1.72325562975559e-11
26,"rid",1.97871495834512e-10
27,"rid",1.18078416251085e-09
28,"rid",3.97961425152209e-10
29,"rid",4.37230743232833e-09
30,"rid",0.00135240538456062
1,"rig",1.09819085194347e-05
2,"rig",0.00117334819371523
3,"rig",2.79900601214957e-05
4,"rig",3.09370457826069e-05
5,"rig",0.00328699704903587
6,"rig",3.24355846325757e-05
7,"rig",2.0004665811618e-05
8,"rig",0.000214676878871423
9,"rig",1.75527308653858e-06
10,"rig",0.000150562696089797
11,"rig",6.23275433185235e-07
12,"rig",0.000137938596452236
13,"rig",2.99761695093502e-06
14,"rig",1.98709545172623e-05
15,"rig",6.01777462000217e-06
16,"rig",0.00196511062142985
17,"rig",3.30678765145284e-05
18,"rig",6.48140159380347e-05
19,"rig",0.000198691193355893
20,"rig",0.000653345319529073
